Date,Price_USDJPY,Price_EURUSD,Price_GBPJPY,weekday,day,month,year,firstday,USDJPYreturn,EURUSDreturn,GBPJPYreturn
01/04/1978,237.42,1.2092,465.343,4,4,1,1978,0,-0.000715518,-0.00082631,-0.001223404
01/05/1978,241.08,,454.797,5,5,1,1978,0,0.015415719,,-0.022662853
01/06/1978,240.38,1.2086,463.933,6,6,1,1978,0,-0.0029036,,0.0200880833
01/09/1978,241.46,1.2089,462.758,2,9,1,1978,0,0.0044928863,0.0002482211,-0.002532693
01/10/1978,241.49,1.2095,463.177,3,10,1,1978,0,0.0001242442,0.000496319,0.0009054409
01/11/1978,240.5,1.209,466.69,4,11,1,1978,0,-0.004099549,-0.000413394,0.0075845735
01/12/1978,241.6,,465.08,5,12,1,1978,0,0.0045738046,,-0.003449828
01/13/1978,241.49,1.2095,466.075,6,13,1,1978,0,-0.000455298,,0.0021394169
01/16/1978,241.6,1.2145,465.804,2,16,1,1978,0,0.0004555054,0.0041339396,-0.000581451
01/17/1978,242.01,1.2143,465.385,3,17,1,1978,0,0.0016970199,-0.000164677,-0.00089952
01/18/1978,242.42,1.2145,466.416,4,18,1,1978,0,0.0016941449,0.0001647039,0.0022153701
01/19/1978,242.13,,467.867,5,19,1,1978,0,-0.001196271,,0.0031109567
01/20/1978,241.85,1.2219,467.133,6,20,1,1978,0,-0.001156404,,-0.001568822
01/23/1978,241.46,1.2222,468.842,2,23,1,1978,0,-0.00161257,0.0002455193,0.003658487
01/24/1978,241.66,1.2255,470.367,3,24,1,1978,0,0.0008282945,0.0027000491,0.0032526949
01/25/1978,241.25,1.2247,471.113,4,25,1,1978,0,-0.001696599,-0.000652795,0.0015859956
01/26/1978,240.56,,469.549,5,26,1,1978,0,-0.002860104,,-0.003319798
01/27/1978,241.37,1.2314,469.826,6,27,1,1978,0,0.0033671433,,0.0005899278
01/30/1978,241.78,1.2142,470.866,2,30,1,1978,0,0.0016986369,-0.013967841,0.0022135855
01/31/1978,241.6,1.2117,470.516,3,31,1,1978,0,-0.000744478,-0.002058969,-0.000743311
02/01/1978,241.6,1.2139,470.66,4,1,2,1978,1,0,0.0018156309,0.000306047
02/02/1978,241.81,,471.336,5,2,2,1978,0,0.0008692053,,0.001436281
02/03/1978,241.84,1.2185,469.411,6,3,2,1978,0,0.0001240643,,-0.004084135
02/06/1978,241.14,1.2238,467.377,2,6,2,1978,0,-0.002894476,0.0043496102,-0.00433309
02/07/1978,241.43,1.2226,466.563,3,7,2,1978,0,0.0012026209,-0.000980552,-0.001741635
02/08/1978,241.49,1.2243,466.92,4,8,2,1978,0,0.0002485192,0.0013904793,0.00076517
02/09/1978,241.55,,467.423,5,9,2,1978,0,0.0002484575,,0.0010772723
02/10/1978,241.58,1.229,467.578,6,10,2,1978,0,0.0001241979,,0.0003316054
02/13/1978,241.58,1.2259,467.578,2,13,2,1978,0,0,-0.002522376,0
02/14/1978,240.7,1.2218,465.947,3,14,2,1978,0,-0.003642686,-0.003344482,-0.003488188
02/15/1978,240.67,1.2134,465.696,4,15,2,1978,0,-0.000124636,-0.006875102,-0.000538688
02/16/1978,240.15,,466.251,5,16,2,1978,0,-0.002160635,,0.0011917646
02/17/1978,239.81,1.2115,466.358,6,17,2,1978,0,-0.001415782,,0.0002294901
02/20/1978,239.81,1.2176,466.358,2,20,2,1978,0,0,0.0050350805,0
02/21/1978,238.41,1.214,463.659,3,21,2,1978,0,-0.005837955,-0.002956636,-0.005787399
02/22/1978,238.83,1.2148,465.121,4,22,2,1978,0,0.0017616711,0.0006589786,0.0031531794
02/23/1978,238.15,,465.106,5,23,2,1978,0,-0.002847213,,-0.00003225
02/24/1978,240.21,1.2083,462.404,6,24,2,1978,0,0.0086500105,,-0.005809428
02/27/1978,239.23,1.207,462.192,2,27,2,1978,0,-0.004079764,-0.001075892,-0.000458474
02/28/1978,238.1,1.2083,462.152,3,28,2,1978,0,-0.004723488,0.0010770505,-0.000086544
03/01/1978,238.27,1.2035,462.005,4,1,3,1978,1,0.0007139857,-0.003972523,-0.000318077
03/02/1978,238.41,,462.753,5,2,3,1978,0,0.0005875687,,0.0016190301
03/03/1978,237.02,1.2022,459.581,6,3,3,1978,0,-0.005830292,,-0.006854629
03/06/1978,236.41,1.2015,457.926,2,6,3,1978,0,-0.002573622,-0.000582266,-0.003601106
03/07/1978,235.57,1.2032,456.299,3,7,3,1978,0,-0.003553149,0.001414898,-0.003552976
03/08/1978,234.41,1.2034,453.419,4,8,3,1978,0,-0.004924226,0.0001662234,-0.006311651
03/09/1978,235.02,,452.648,5,9,3,1978,0,0.0026022781,,-0.001700414
03/10/1978,235.9,1.2061,448.563,6,10,3,1978,0,0.0037443622,,-0.009024673
03/13/1978,234.03,1.2108,446.763,2,13,3,1978,0,-0.007927088,0.0038968576,-0.004012814
03/14/1978,233.05,1.2076,446.29,3,14,3,1978,0,-0.004187497,-0.002642881,-0.001058727
03/15/1978,233.05,1.2076,444.193,4,15,3,1978,0,0,0,-0.004698738
03/16/1978,235.63,,450.995,5,16,3,1978,0,0.0110705857,,0.0153131634
03/17/1978,231,1.2041,440.632,6,17,3,1978,0,-0.01964945,,-0.022978082
03/20/1978,231.16,1.2053,440.082,2,20,3,1978,0,0.0006926407,0.000996595,-0.001248207
03/21/1978,230.63,1.205,437.966,3,21,3,1978,0,-0.002292784,-0.000248901,-0.004808195
03/22/1978,230.36,,437.223,4,22,3,1978,0,-0.001170706,,-0.001696479
03/23/1978,230.02,1.2031,431.172,5,23,3,1978,0,-0.001475951,,-0.01383962
03/24/1978,228,1.2032,427.5,6,24,3,1978,0,-0.008781845,0.0000831186,-0.008516323
03/27/1978,225.23,1.2032,423.657,2,27,3,1978,0,-0.012149123,0,-0.008989474
03/28/1978,225.02,1.2018,423.825,3,28,3,1978,0,-0.00093238,-0.001163564,0.0003965472
03/29/1978,222.27,,417.578,4,29,3,1978,0,-0.012221136,,-0.014739574
03/30/1978,222.37,1.2002,414.497,5,30,3,1978,0,0.0004499033,,-0.007378262
03/31/1978,229.89,1.2002,428.055,6,31,3,1978,0,0.0338175114,0,0.032709525
04/03/1978,218.34,1.2005,407.094,2,3,4,1978,1,-0.05024142,0.0002499583,-0.048968006
04/04/1978,219.3,1.2002,409.564,3,4,4,1978,0,0.0043968123,-0.000249896,0.0060673948
04/05/1978,218.96,,410.112,4,5,4,1978,0,-0.001550388,,0.0013380082
04/06/1978,218.63,1.2012,409.603,5,6,4,1978,0,-0.001507125,,-0.001241124
04/07/1978,220.12,1.2015,412.636,6,7,4,1978,0,0.0068151672,0.0002497502,0.0074047309
04/10/1978,219.83,1.2014,412.247,2,10,4,1978,0,-0.001317463,-0.000083229,-0.000942719
04/11/1978,219.33,1.2002,412.34,3,11,4,1978,0,-0.002274485,-0.000998835,0.0002255929
04/12/1978,218.72,,410.1,4,12,4,1978,0,-0.002781197,,-0.00543241
04/13/1978,219.35,1.2008,408.649,5,13,4,1978,0,0.002880395,,-0.003538161
04/14/1978,219.4,1.199,407.206,6,14,4,1978,0,0.0002279462,-0.001499001,-0.003531148
04/17/1978,220.6,1.2021,407.227,2,17,4,1978,0,0.0054694622,0.0025854879,0.0000515709
04/18/1978,221.53,1.2074,408.501,3,18,4,1978,0,0.0042157752,0.004408951,0.0031284763
04/19/1978,221.88,,408.436,4,19,4,1978,0,0.0015799215,,-0.000159118
04/20/1978,226.76,1.214,413.61,5,20,4,1978,0,0.0219938706,,0.0126678354
04/21/1978,225.89,1.2102,412.813,6,21,4,1978,0,-0.003836655,-0.003130148,-0.001926936
04/24/1978,228.1,1.2134,415.484,2,24,4,1978,0,0.009783523,0.002644191,0.006470242
04/25/1978,227.58,1.2132,412.989,3,25,4,1978,0,-0.002279702,-0.000164826,-0.006005045
04/26/1978,225.63,,409.879,4,26,4,1978,0,-0.008568416,,-0.007530467
04/27/1978,222.22,1.2127,407.329,5,27,4,1978,0,-0.015113238,,-0.006221348
04/28/1978,224.97,1.2101,410.12,6,28,4,1978,0,0.0123751238,-0.002143976,0.0068519551
05/01/1978,225.78,1.2158,412.161,2,1,5,1978,1,0.0036004801,0.0047103545,0.0049765922
05/02/1978,226.07,1.2183,412.871,3,2,5,1978,0,0.0012844362,0.0020562593,0.0017226278
05/03/1978,226.14,,412.705,4,3,5,1978,0,0.0003096386,,-0.000402063
05/04/1978,224.77,1.2234,410.879,5,4,5,1978,0,-0.006058194,,-0.004424468
