Date,Price USDJPY,Price EURUSD,Price GBPJPY
12/14/1978,195.55,1.2928,386.309
12/13/1978,196.25,1.294,387.888
12/12/1978,196.35,,387.359
12/11/1978,196,1.2982,387.492
,,1.2943,
12/8/1978,198.1,1.2935,388.375
12/7/1978,198.65,1.2837,387.665
12/6/1978,197.55,,385.42
12/5/1978,197.5,1.2785,385.362
12/4/1978,197.65,1.278,384.824
,,1.2754,
12/1/1978,201.7,1.2741,390.834
11/30/1978,199.1,1.2747,387.05
11/29/1978,197,,384.386
11/28/1978,196.75,1.2809,383.229
11/27/1978,196,1.2849,380.926
,,1.2716,
11/24/1978,195.05,1.2721,378.299
11/23/1978,194.2,1.2786,378.204
11/22/1978,194.2,,378.204
11/21/1978,195,1.2827,378.982
11/20/1978,194.8,1.2875,377.035
,,1.292,
11/17/1978,195.6,1.2887,377.116
11/16/1978,194.1,1.2927,378.689
11/15/1978,191,,375.773
11/14/1978,188.95,1.3002,372.458
11/13/1978,188.45,1.3034,370.681
,,1.2979,
11/10/1978,188.6,1.2972,370.976
11/9/1978,187.9,,370.538
11/8/1978,187.25,1.3026,369.818
11/7/1978,190.25,1.3038,376.029
11/6/1978,190.25,1.297,376.029
,,1.2984,
11/3/1978,189,1.297,374.692
11/2/1978,187.85,,374.76
11/1/1978,186,1.298,373.86
10/31/1978,179.5,1.2975,364.205
10/30/1978,177.05,1.3148,359.234
,,1.3134,
10/27/1978,179,1.3161,363.191
10/26/1978,178.3,,361.77
10/25/1978,179.55,1.3249,364.306
10/24/1978,182.55,1.3287,366.286
10/23/1978,181.55,1.3325,364.37
,,1.3312,
10/20/1978,181.8,1.3341,363.6
10/19/1978,183.25,,365.308
10/18/1978,182.3,1.3312,363.779
10/17/1978,182.25,1.3309,363.771
10/16/1978,183.85,1.3284,365.677
,,1.3263,
10/13/1978,185.9,1.3333,369.197
10/12/1978,186.6,,370.401
10/11/1978,185.85,1.3323,370.25
10/10/1978,187.9,1.3214,372.699
10/9/1978,188.4,1.3228,373.22
,,1.3215,
10/6/1978,188.4,,373.22
10/5/1978,187.3,1.3139,371.172
10/4/1978,187,1.312,370.634
10/3/1978,187.5,1.3099,370.031
10/2/1978,188.85,1.3161,372.317
,,,
9/29/1978,189.19,1.3132,373.65
9/28/1978,189.2,1.3142,373.197
9/27/1978,189.1,1.3074,372.659
9/26/1978,189.15,1.3062,372.625
9/25/1978,187.65,1.3031,370.608
,,,
9/22/1978,188.25,1.2965,371.229
9/21/1978,187.75,1.3084,371.745
9/20/1978,188.8,1.316,373.54
9/19/1978,190.3,1.317,373.178
9/18/1978,190.8,1.3125,373.719
,,,
9/15/1978,189.85,1.3132,372.39
9/14/1978,190.15,1.3224,372.503
9/13/1978,189.9,1.3203,372.204
9/12/1978,191.5,1.3135,372.505
9/11/1978,191.9,1.3024,372.765
,,,
9/8/1978,192.9,1.3103,373.492
9/7/1978,191.05,1.3153,370.159
9/6/1978,190,1.3055,369.037
9/5/1978,190.15,1.3038,369.461
9/4/1978,190.8,1.3098,372.06
,,,
9/1/1978,190.8,1.2967,372.06
8/31/1978,190.51,1.293,370.16
8/30/1978,189.07,1.2878,366.984
8/29/1978,189.39,1.2878,368.079
8/28/1978,193.35,1.2817,371.618
,,,
8/25/1978,192.57,1.2778,370.793
8/24/1978,191.02,1.2762,368.63
8/23/1978,191.9,1.2781,369.599
8/22/1978,191.31,1.2757,369.228
8/21/1978,193.01,1.2762,372.084
,,,
8/18/1978,188.86,1.2762,366.388
8/17/1978,188.32,1.2789,365.152
8/16/1978,184.64,1.2814,364.848
8/15/1978,185.29,1.2863,365.391
8/14/1978,183.76,1.2822,363.936
,,,
8/11/1978,185.53,1.2855,364.38
8/10/1978,186.67,1.2882,364.473
8/9/1978,187.62,1.2902,365.577
8/8/1978,187.34,1.286,362.315
8/7/1978,188.79,1.2842,364.213
,,,
8/4/1978,190.19,1.2794,366.115
8/3/1978,188.32,1.2773,363.363
8/2/1978,186.29,1.2744,359.167
8/1/1978,186.57,1.2744,359.52
7/31/1978,189.14,1.2807,365.229
,,,
7/28/1978,190.59,1.2791,366.695
7/27/1978,193.65,1.287,369.329
7/26/1978,194.1,1.2837,370.828
7/25/1978,195.47,1.2741,376.377
7/24/1978,198.02,1.2721,380.99
,,,
7/21/1978,200.94,1.2757,383.996
7/20/1978,201.57,1.2671,383.688
7/19/1978,201.53,1.3067,381.899
7/18/1978,202.55,1.3016,381.502
7/17/1978,203.79,,383.023
,,1.2892,
7/14/1978,202.59,1.2858,381.274
7/13/1978,202.65,1.276,381.995
7/12/1978,203.29,,383.201
7/11/1978,202.86,1.2636,382.188
7/10/1978,201.69,1.2622,381.093
,,1.277,
7/7/1978,202.35,1.2781,379.102
7/6/1978,203.09,1.2745,379.27
7/5/1978,201.61,,376.869
7/4/1978,202.43,1.266,378.017
7/3/1978,202.43,1.2609,378.017
,,1.2671,
6/30/1978,203.71,1.2596,379.104
6/29/1978,205.21,1.2508,382.716
6/28/1978,205.97,,381.95
6/27/1978,205.93,1.245,380.352
6/26/1978,206.06,1.2511,380.881
,,1.253,
6/23/1978,207.47,1.2497,383.508
6/22/1978,211.1,1.2461,388.001
6/21/1978,210.66,,389.657
6/20/1978,211.15,1.2337,388.516
6/19/1978,213.49,1.2375,391.626
,,1.2324,
6/16/1978,215.89,1.2341,395.294
6/15/1978,216.17,1.2375,395.591
6/14/1978,215.38,,394.791
6/13/1978,216.92,1.2366,397.787
6/12/1978,218.01,1.235,400.702
,,1.2317,
6/9/1978,220.6,1.2302,402.903
6/8/1978,220.9,1.2299,403.076
6/7/1978,220.99,,402.842
6/6/1978,220.99,1.2284,403.196
6/5/1978,220.99,1.2267,402.201
,,1.2268,
6/2/1978,221.24,1.2259,403.32
6/1/1978,221.51,1.2273,404.41
5/31/1978,221.34,,405.826
5/30/1978,225.05,1.2243,408.915
5/29/1978,225.05,1.2238,408.915
,,1.2215,
5/26/1978,225.68,1.2237,409.022
5/25/1978,225.84,1.224,409.335
5/24/1978,228.41,,413.924
5/23/1978,229.04,1.2249,414.402
5/22/1978,228.83,1.2288,414.914
,,1.229,
5/19/1978,228,1.2323,411.996
5/18/1978,227.53,1.2264,413.49
5/17/1978,227.95,,413.045
5/16/1978,228.41,1.2229,413.193
5/15/1978,226.22,1.2213,411.878
,,1.2228,
5/12/1978,225.63,1.2222,410.42
5/11/1978,225.23,1.2234,409.468
5/10/1978,224.92,,410.299
5/9/1978,225.38,1.2198,408.163
5/8/1978,225.12,1.2186,409.268
,,1.2223,
5/5/1978,224.59,1.2226,410.37
5/4/1978,224.77,1.2234,410.879
5/3/1978,226.14,,412.705
5/2/1978,226.07,1.2183,412.871
5/1/1978,225.78,1.2158,412.161
,,1.2133,
4/28/1978,224.97,1.2101,410.12
4/27/1978,222.22,1.2127,407.329
4/26/1978,225.63,,409.879
4/25/1978,227.58,1.2132,412.989
4/24/1978,228.1,1.2134,415.484
,,1.2105,
4/21/1978,225.89,1.2102,412.813
4/20/1978,226.76,1.214,413.61
4/19/1978,221.88,,408.436
4/18/1978,221.53,1.2074,408.501
4/17/1978,220.6,1.2021,407.227
,,1.2002,
4/14/1978,219.4,1.199,407.206
4/13/1978,219.35,1.2008,408.649
4/12/1978,218.72,,410.1
4/11/1978,219.33,1.2002,412.34
4/10/1978,219.83,1.2014,412.247
,,1.2022,
4/7/1978,220.12,1.2015,412.636
4/6/1978,218.63,1.2012,409.603
4/5/1978,218.96,,410.112
4/4/1978,219.3,1.2002,409.564
4/3/1978,218.34,1.2005,407.094
,,1.1986,
3/31/1978,229.89,1.2002,428.055
3/30/1978,222.37,1.2002,414.497
3/29/1978,222.27,,417.578
3/28/1978,225.02,1.2018,423.825
3/27/1978,225.23,1.2032,423.657
,,1.2056,
3/24/1978,228,1.2032,427.5
3/23/1978,230.02,1.2031,431.172
3/22/1978,230.36,,437.223
3/21/1978,230.63,1.205,437.966
3/20/1978,231.16,1.2053,440.082
,,1.2066,
3/17/1978,231,1.2041,440.632
3/16/1978,235.63,,450.995
3/15/1978,233.05,1.2076,444.193
3/14/1978,233.05,1.2076,446.29
3/13/1978,234.03,1.2108,446.763
,,1.2066,
3/10/1978,235.9,1.2061,448.563
3/9/1978,235.02,,452.648
3/8/1978,234.41,1.2034,453.419
3/7/1978,235.57,1.2032,456.299
3/6/1978,236.41,1.2015,457.926
,,1.1986,
3/3/1978,237.02,1.2022,459.581
3/2/1978,238.41,,462.753
3/1/1978,238.27,1.2035,462.005
2/28/1978,238.1,1.2083,462.152
2/27/1978,239.23,1.207,462.192
,,1.2104,
2/24/1978,240.21,1.2083,462.404
2/23/1978,238.15,,465.106
2/22/1978,238.83,1.2148,465.121
2/21/1978,238.41,1.214,463.659
2/20/1978,239.81,1.2176,466.358
,,1.216,
2/17/1978,239.81,1.2115,466.358
2/16/1978,240.15,,466.251
2/15/1978,240.67,1.2134,465.696
2/14/1978,240.7,1.2218,465.947
2/13/1978,241.58,1.2259,467.578
,,1.2302,
2/10/1978,241.58,1.229,467.578
2/9/1978,241.55,,467.423
2/8/1978,241.49,1.2243,466.92
2/7/1978,241.43,1.2226,466.563
2/6/1978,241.14,1.2238,467.377
,,1.2209,
2/3/1978,241.84,1.2185,469.411
2/2/1978,241.81,,471.336
2/1/1978,241.6,1.2139,470.66
1/31/1978,241.6,1.2117,470.516
1/30/1978,241.78,1.2142,470.866
,,1.2115,
1/27/1978,241.37,1.2314,469.826
1/26/1978,240.56,,469.549
1/25/1978,241.25,1.2247,471.113
1/24/1978,241.66,1.2255,470.367
1/23/1978,241.46,1.2222,468.842
,,1.2234,
1/20/1978,241.85,1.2219,467.133
1/19/1978,242.13,,467.867
1/18/1978,242.42,1.2145,466.416
1/17/1978,242.01,1.2143,465.385
1/16/1978,241.6,1.2145,465.804
,,1.2096,
1/13/1978,241.49,1.2095,466.075
1/12/1978,241.6,,465.08
1/11/1978,240.5,1.209,466.69
1/10/1978,241.49,1.2095,463.177
1/9/1978,241.46,1.2089,462.758
,,1.2089,
1/6/1978,240.38,1.2086,463.933
1/5/1978,241.08,,454.797
1/4/1978,237.42,1.2092,465.343
1/3/1978,237.59,1.2102,465.913
1/2/1978,239.98,1.2102,460.041
,,1.2102,
12/30/1977,239.98,1.2101,460.041
12/29/1977,240.04,,458.476
12/28/1977,240.44,1.2098,455.393
12/27/1977,241.37,1.2099,453.292
12/26/1977,241.66,1.2099,450.816
,,1.2107,
12/23/1977,241.66,,450.816
12/22/1977,241.55,1.2107,447.833
12/21/1977,240.38,1.2115,453.068
12/20/1977,240.5,1.2105,451.779
12/19/1977,241.02,1.2107,451.43
,,,
12/16/1977,240.59,1.2101,446.053
12/15/1977,239.12,1.2114,441.535
12/14/1977,237.81,1.211,439.235
12/13/1977,240.53,1.2093,442.647
12/12/1977,241.78,1.2089,442.675
,,,
12/9/1977,242.37,1.2098,443.609
12/8/1977,241.72,1.211,441.694
12/7/1977,241.43,1.2108,440.778
12/6/1977,241.6,1.2099,440.074
12/5/1977,242.01,1.2086,442.999
,,,
12/2/1977,242.51,1.209,441.489
12/1/1977,243.07,1.2067,441.609
11/30/1977,244.02,1.206,443.384
11/29/1977,243.66,1.209,442.023
11/28/1977,240.24,1.2098,436.9
,,,
11/25/1977,239.98,1.2121,436.403
11/24/1977,239.75,1.2132,436.225
11/23/1977,239.75,1.2136,436.225
11/22/1977,240.64,1.209,437.242
11/21/1977,242.78,1.2114,441.131
,,,
11/18/1977,243.49,1.2118,444.247
11/17/1977,245.4,1.2107,446.308
11/16/1977,245.25,1.2093,445.864
11/15/1977,245.28,1.207,445.403
11/14/1977,245.1,1.2077,445.052
,,,
11/11/1977,246.18,1.206,447.924
11/10/1977,246.18,1.206,447.924
11/9/1977,247.1,1.2056,447.003
11/8/1977,248.69,1.2077,448.462
11/7/1977,248.69,1.2074,448.462
,,,
11/4/1977,249,1.2063,449.445
11/3/1977,247.74,1.206,448.161
11/2/1977,248.32,1.2073,455.294
11/1/1977,246.73,1.2041,454.97
10/31/1977,249.13,,458.274
,,1.2018,
10/28/1977,250.5,1.2012,445.238
10/27/1977,250.31,1.2012,444.725
10/26/1977,251.6,1.2012,447.344
10/25/1977,252.33,,448.289
10/24/1977,251.95,1.2009,447.034
,,1.2015,
10/21/1977,254.32,1.2016,449.993
10/20/1977,254.19,1.2016,450.043
10/19/1977,254.45,1.2018,451.19
10/18/1977,252.21,,447.445
10/17/1977,252.53,1.2009,447.533
,,1.2014,
10/14/1977,253,1.2018,447.228
10/13/1977,254.97,1.2012,449.792
10/12/1977,256.81,1.2009,452.473
10/11/1977,257.8,,453.495
10/10/1977,257.6,1.2006,453.041
,,1.2005,
10/7/1977,257.6,1.2001,453.041
10/6/1977,258.55,1.199,454.944
10/5/1977,261.1,1.1988,458.804
10/4/1977,260.82,,457.869
10/3/1977,260.72,1.1988,457.798
,,1.1988,
9/30/1977,263.71,1.199,460.859
9/29/1977,265.11,1.2001,462.59
9/28/1977,266.67,1.2003,465.152
9/27/1977,266.63,,464.816
9/26/1977,266.7,1.2014,465.071
,,1.2019,
9/23/1977,266.81,1.2014,464.996
9/22/1977,266.81,1.2008,465.049
9/21/1977,266.88,1.2032,465.091
9/20/1977,266.88,,464.744
9/19/1977,266.92,1.2025,464.947
,,1.1996,
9/16/1977,267.09,1.2019,465.457
9/15/1977,267.06,1.2021,465.672
9/14/1977,267.13,1.2028,465.874
9/13/1977,266.84,,465.208
9/12/1977,266.67,1.2018,464.859
,,1.2012,
9/9/1977,266.84,1.2012,464.942
9/8/1977,266.88,1.2014,465.145
9/7/1977,266.81,1.2034,465.049
9/6/1977,267.59,,465.9
9/5/1977,267.97,1.1998,466.696
,,1.1993,
9/2/1977,267.97,1.1995,466.696
9/1/1977,268.17,1.1979,467.205
8/31/1977,267.5,1.1976,466.199
8/30/1977,267.4,,465.864
8/29/1977,267.06,1.1957,465.111
,,1.1959,
8/26/1977,267.09,1.1963,465.244
8/25/1977,267.31,1.1978,465.44
8/24/1977,266.21,1.1985,463.391
8/23/1977,266.77,,464.206
8/22/1977,266.7,1.1955,463.977
,,1.1945,
8/19/1977,267.27,1.194,465.129
8/18/1977,266.74,1.1932,463.994
8/17/1977,266.74,1.1968,464.314
8/16/1977,267.67,,465.826
8/15/1977,267.92,1.2012,465.939
,,1.2005,
8/12/1977,266.38,1.1988,462.915
8/11/1977,265.96,1.2008,462.238
8/10/1977,266.06,1.2027,462.678
8/9/1977,265.96,,462.265
8/8/1977,266.24,1.2031,462.538
,,1.2048,
8/5/1977,265.85,1.2093,462.233
8/4/1977,265.53,1.2088,461.862
8/3/1977,265.57,1.2064,461.693
8/2/1977,266.52,,463.131
8/1/1977,267.13,1.2148,464.138
,,1.2192,
7/29/1977,266.81,1.2213,463.315
7/28/1977,265.96,1.2229,462.025
7/27/1977,264.76,,459.888
7/26/1977,264.41,1.2171,454.811
7/25/1977,264.34,1.2174,454.611
,,1.2183,
7/22/1977,264.24,,454.387
7/21/1977,264.76,1.2139,455.228
7/20/1977,264.83,1.2146,455.587
7/19/1977,264.27,1.2158,454.544
7/18/1977,263.99,1.2152,454.036
,,1.2149,
7/15/1977,265.32,,456.217
7/14/1977,264.27,1.2102,454.676
7/13/1977,264.27,1.2098,454.676
7/12/1977,264.48,1.2076,454.879
7/11/1977,263.09,1.2079,452.514
,,1.2069,
7/8/1977,264.76,,455.254
7/7/1977,264.69,1.2072,455.187
7/6/1977,265.39,1.2069,456.63
7/5/1977,264.9,1.2061,455.68
7/4/1977,267.13,1.2057,459.383
,,1.207,
7/1/1977,267.13,,459.383
6/30/1977,267.59,1.2037,460.174
6/29/1977,267.45,1.2018,460.254
6/28/1977,270.86,1.2018,465.96
6/27/1977,271.48,1.2037,466.972
,,1.2045,
6/24/1977,272,,467.731
6/23/1977,271.81,1.2038,467.431
6/22/1977,271.74,1.2045,467.284
6/21/1977,272.44,1.2045,468.433
6/20/1977,272.78,1.2057,469.072
,,1.2054,
6/17/1977,272.7,,468.88
6/16/1977,272.44,1.1996,468.378
6/15/1977,272.78,1.1985,469.072
6/14/1977,272.33,1.1995,468.189
6/13/1977,271.81,1.1999,467.322
,,1.1998,
6/10/1977,273.67,,470.329
6/9/1977,273.75,1.2011,470.357
6/8/1977,274.42,1.2011,471.563
6/7/1977,275.56,1.2006,473.549
6/6/1977,275.18,1.1998,472.814
,,1.2008,
6/3/1977,276.28,,474.566
6/2/1977,276.55,1.199,474.808
6/1/1977,277.32,1.1999,476.713
5/31/1977,277.28,1.204,476.672
5/30/1977,277.28,1.2021,476.034
,,1.2027,
5/27/1977,277.28,,476.034
5/26/1977,277.12,1.204,475.842
5/25/1977,277.39,1.2048,476.916
5/24/1977,277.78,1.2038,476.809
5/23/1977,277.55,1.2005,476.608
,,1.2029,
5/20/1977,277.24,,476.131
5/19/1977,276.97,1.1976,475.779
5/18/1977,277.39,1.1975,476.694
5/17/1977,277.55,1.1998,477.025
5/16/1977,277.7,1.1943,477.31
,,1.1899,
5/13/1977,277.62,,477.145
5/12/1977,278.01,1.197,477.871
5/11/1977,277.93,1.2005,477.928
5/10/1977,277.47,1.2001,476.97
5/9/1977,278.01,1.1999,477.871
,,1.1992,
5/6/1977,276.85,,475.655
5/5/1977,275.94,1.2008,474.23
5/4/1977,276.7,1.2014,475.813
5/3/1977,278.16,1.2044,478.268
5/2/1977,278.01,1.2018,478.038
,,1.1965,
4/29/1977,277.78,,477.559
4/28/1977,277.09,1.1933,476.373
4/27/1977,278.01,1.1983,478.121
4/26/1977,278.32,1.1959,478.459
4/25/1977,278.01,1.1945,477.843
,,1.1942,
4/22/1977,277.78,,477.281
4/21/1977,276.85,1.1925,475.96
4/20/1977,278.78,1.191,479.39
4/19/1977,275.79,1.1952,474.11
4/18/1977,275.33,1.1926,473.402
,,1.1929,
4/15/1977,273.82,,470.422
4/14/1977,273.37,1.1929,469.704
4/13/1977,272.55,1.1926,468.676
4/12/1977,270.71,1.1928,465.377
4/11/1977,271.3,1.1865,466.229
,,1.1846,
4/8/1977,273.22,,469.473
4/7/1977,273.6,1.1839,470.236
4/6/1977,273.22,1.1844,469.61
4/5/1977,273,1.1826,469.478
4/4/1977,274.65,1.1818,472.343
,,1.1811,
4/1/1977,276.17,,474.846
3/31/1977,277.55,1.1812,477.386
3/30/1977,277.24,1.1816,477.019
3/29/1977,276.63,1.1825,475.554
3/28/1977,276.85,1.1797,475.711
,,,
3/25/1977,278.32,1.1795,478.014
3/24/1977,278.47,1.1811,478.355
3/23/1977,277.24,1.1783,476.298
3/22/1977,278.94,1.1804,478.772
3/21/1977,279.1,1.1794,479.298
,,,
3/18/1977,280.82,1.1769,482.111
3/17/1977,281.69,1.179,484.196
3/16/1977,281.85,1.1805,484.584
3/15/1977,281.53,1.1811,483.95
3/14/1977,281.21,1.1744,483.456
,,,
3/11/1977,282.01,1.1725,484.493
3/10/1977,282.01,1.1719,483.872
3/9/1977,282.33,1.1733,485.071
3/8/1977,282.09,1.1726,484.489
3/7/1977,281.93,1.173,484.102
,,,
3/4/1977,282.09,1.1732,483.643
3/3/1977,281.29,1.1741,482.018
3/2/1977,281.53,1.1773,482.655
3/1/1977,282.49,1.1752,483.961
2/28/1977,282.81,1.1772,484.453
,,,
2/25/1977,282.01,1.1748,481.814
2/24/1977,283.53,1.1729,484.24
2/23/1977,283.45,1.1703,484.047
2/22/1977,283.37,1.168,483.769
2/21/1977,283.45,1.1659,483.083
,,,
2/18/1977,283.45,1.1665,483.083
2/17/1977,282.97,1.1671,482.577
2/16/1977,283.77,1.1678,484.281
2/15/1977,283.93,1.1677,483.674
2/14/1977,281.69,1.1666,477.999
,,,
2/11/1977,285.06,1.1685,488.108
2/10/1977,285.63,1.1722,490.083
2/9/1977,285.96,1.1744,491.193
2/8/1977,287.11,1.1726,492.594
2/7/1977,287.94,1.1723,493.673
,,,
2/4/1977,288.1,1.1733,494.005
2/3/1977,288.35,1.1748,494.03
2/2/1977,288.27,1.175,494.671
2/1/1977,288.02,1.1748,494.04
1/31/1977,288.43,1.1756,494.657
,,,
1/28/1977,289.52,1.1752,495.947
1/27/1977,289.1,1.1752,496.153
1/26/1977,288.18,1.1756,495.208
1/25/1977,289.27,1.1758,497.399
1/24/1977,290.11,1.1736,498.641
,,,
1/21/1977,290.44,1.1733,498.453
1/20/1977,290.28,1.1755,498.265
1/19/1977,289.6,1.1733,497.677
1/18/1977,291.21,1.1723,499.57
1/17/1977,291.72,1.171,499.949
,,,
1/14/1977,292.06,1.1722,499.656
1/13/1977,292.57,1.1733,500.587
1/12/1977,292.4,1.1733,498.98
1/11/1977,292.48,1.1736,499.468
1/10/1977,292.48,1.1733,499.76
,,,
1/7/1977,292.83,1.1729,499.567
1/6/1977,292.91,1.1721,499.558
1/5/1977,292.31,1.175,500.054
1/4/1977,291.72,1.1741,498.403
1/3/1977,292.48,1.1736,498.385
,,,
12/31/1976,293.08,1.1712,498.529
12/30/1976,293,1.1718,497.953
12/29/1976,292.91,1.1727,499.704
12/28/1976,292.14,1.1695,495.761
12/27/1976,292.31,,495.173
,,1.1719,
12/24/1976,293.51,1.1752,495.885
12/23/1976,293.43,1.1726,494.282
12/22/1976,293.86,1.1759,495.212
12/21/1976,293.94,1.1769,493.525
12/20/1976,293.6,,493.541
,,1.1744,
12/17/1976,294.64,1.1781,492.343
12/16/1976,295.51,1.1781,491.433
12/15/1976,294.72,1.1755,491.445
12/14/1976,295.33,1.1737,494.677
12/13/1976,294.72,,496.161
,,1.1815,
12/10/1976,294.81,1.1839,492.185
12/9/1976,295.77,1.1839,493.935
12/8/1976,296.3,1.1874,494.969
12/7/1976,296.38,1.1908,495.25
12/6/1976,296.56,,491.31
,,1.1874,
12/3/1976,297.89,1.1839,495.301
12/2/1976,296.82,1.1756,493.76
12/1/1976,296.91,1.1765,493.553
11/30/1976,297.09,1.1798,490.495
11/29/1976,295.68,,487.398
,,1.1798,
11/26/1976,295.51,1.1809,486.409
11/25/1976,295.42,1.1805,486.704
11/24/1976,295.42,1.1801,486.704
11/23/1976,295.42,1.1805,485.522
11/22/1976,295.07,,485.685
,,1.1802,
11/19/1976,295.42,1.1811,496.01
11/18/1976,295.16,1.1832,491.441
11/17/1976,295.07,1.184,491.144
11/16/1976,295.16,,484.859
11/15/1976,294.72,1.1832,483.34
,,1.1847,
11/12/1976,294.64,1.1791,479.673
11/11/1976,294.38,1.1774,480.81
11/10/1976,294.38,,480.81
11/9/1976,294.29,1.1829,479.162
11/8/1976,293.77,1.1864,474.585
,,1.1851,
11/5/1976,294.99,1.1877,479.358
11/4/1976,295.33,1.1879,479.911
11/3/1976,295.16,,474.469
11/2/1976,295.86,1.1869,469.677
11/1/1976,295.86,1.1928,469.677
,,1.1906,
10/29/1976,294.38,1.1905,485.197
10/28/1976,293.6,1.1858,483.911
10/27/1976,293.17,,483.202
10/26/1976,293.77,1.1862,484.191
10/25/1976,293.34,1.1884,483.482
,,1.1878,
10/22/1976,293.69,1.1871,484.059
10/21/1976,292.74,1.1885,481.996
10/20/1976,292.14,,480.95
10/19/1976,292.23,1.1868,481.507
10/18/1976,292.48,1.1829,483.966
,,1.1806,
10/15/1976,293,1.1816,483.45
10/14/1976,292.31,1.1877,479.096
10/13/1976,290.36,,480.284
10/12/1976,289.86,1.1953,479.283
10/11/1976,288.77,1.1965,479.935
,,1.1999,
10/8/1976,288.77,1.2027,479.935
10/7/1976,288.1,1.2035,479.542
10/6/1976,288.02,,475.665
10/5/1976,287.44,1.2022,478.156
10/4/1976,287.27,1.2028,479.884
,,1.2064,
10/1/1976,287.11,1.2056,478.325
9/30/1976,286.86,1.2077,476.187
9/29/1976,287.77,,479.568
9/28/1976,287.52,1.2127,470.382
9/27/1976,287.6,1.214,483.024
,,1.2127,
9/24/1976,287.85,1.2127,490.899
9/23/1976,287.77,1.2124,492.288
9/22/1976,287.11,,492.68
9/21/1976,288.02,1.2142,494.242
9/20/1976,287.11,1.2177,494.46
,,1.217,
9/17/1976,287.27,1.2142,498.126
9/16/1976,286.7,1.2177,498.628
9/15/1976,286.12,,496.16
9/14/1976,286.53,1.2201,498.418
9/13/1976,286.62,1.2231,501.011
,,1.2247,
9/10/1976,286.94,1.221,503.005
9/9/1976,286.04,1.2209,499.997
9/8/1976,287.6,,509.483
9/7/1976,287.77,1.2262,509.698
9/6/1976,287.77,1.2278,510.072
,,1.2285,
9/3/1976,287.77,1.2249,510.072
9/2/1976,288.68,1.2273,511.829
9/1/1976,288.93,,512.85
8/31/1976,289.35,1.2228,514.319
8/30/1976,288.77,1.224,512.566
,,1.2255,
8/27/1976,288.6,1.2267,510.822
8/26/1976,288.93,1.2267,512.07
8/25/1976,288.85,,511.38
8/24/1976,288.43,1.2252,512.107
8/23/1976,289.77,1.2231,516.486
,,1.2293,
8/20/1976,289.35,1.237,515.274
8/19/1976,288.77,1.2392,514.443
8/18/1976,288.27,,513.985
8/17/1976,287.85,1.2387,514.215
8/16/1976,290.36,1.2398,517.247
,,1.2402,
8/13/1976,291.12,1.2378,518.63
8/12/1976,292.65,1.2404,522.438
8/11/1976,292.57,,523.641
8/10/1976,292.83,1.2407,524.019
8/9/1976,292.65,1.243,523.258
,,1.2438,
8/6/1976,293,1.243,523.884
8/5/1976,293,1.2426,523.884
8/4/1976,292.83,,523.58
8/3/1976,292.91,1.2356,523.723
8/2/1976,292.91,1.2356,523.723
,,1.2352,
7/30/1976,293.26,1.2355,523.469
7/29/1976,293.6,,524.076
7/28/1976,293.51,1.2404,525.823
7/27/1976,293.86,1.2389,523.511
7/26/1976,293.51,1.2375,522.036
,,,
7/23/1976,293.94,1.2366,523.742
7/22/1976,293.69,1.2355,523.649
7/21/1976,293.6,1.2331,523.606
7/20/1976,293.34,1.2311,522.585
7/19/1976,293.69,1.23,521.006
,,,
7/16/1976,294.03,1.2329,522.197
7/15/1976,293.17,1.2346,521.842
7/14/1976,292.65,1.2349,521.063
7/13/1976,294.9,1.2341,526.986
7/12/1976,296.38,1.2375,530.253
,,,
7/9/1976,296.74,1.2376,528.048
7/8/1976,296.47,1.2392,528.309
7/7/1976,296.65,1.2381,534.711
7/6/1976,296.38,1.239,534.165
7/5/1976,297.18,1.2367,532.279
,,,
7/2/1976,297.18,1.2346,532.279
7/1/1976,296.91,1.2375,531.468
6/30/1976,297.97,1.2393,531.876
6/29/1976,297,1.2441,528.511
6/28/1976,296.03,1.2429,525.216
,,,
6/25/1976,297.8,1.2435,527.731
6/24/1976,297.27,1.2488,526.613
6/23/1976,296.82,1.2433,526.113
6/22/1976,299.22,1.2407,530.217
6/21/1976,299.31,1.239,530.946
,,,
6/18/1976,299.31,1.2486,530.975
6/17/1976,300.03,1.2555,532.703
6/16/1976,299.85,1.2582,532.383
6/15/1976,299.76,1.2571,532.523
6/14/1976,299.94,1.2591,530.893
,,,
6/11/1976,300.03,1.2598,531.143
6/10/1976,299.94,1.2602,531.043
6/9/1976,299.94,1.2566,530.593
6/8/1976,300.12,1.2612,531.092
6/7/1976,300.3,1.2641,527.326
,,,
6/4/1976,300.39,1.2636,515.619
6/3/1976,300.48,1.2634,513.49
6/2/1976,300.3,1.2572,516.666
6/1/1976,300.39,1.2572,526.884
5/31/1976,300.03,1.2587,527.902
,,,
5/28/1976,300.03,1.261,527.902
5/27/1976,299.67,1.2612,530.565
5/26/1976,299.76,1.2633,530.874
5/25/1976,299.58,1.2583,534.989
5/24/1976,299.58,1.2564,537.446
,,,
5/21/1976,299.58,1.2566,533.252
5/20/1976,299.4,1.259,540.566
5/19/1976,299.22,1.2546,540.989
5/18/1976,299.13,1.2449,541.574
5/17/1976,299.31,1.2571,539.955
,,,
5/14/1976,298.78,1.2517,542.733
